id,psgc,type,name
4240437032,,4,Mulawin
4240437033,,4,Paradahan I
4240437034,,4,Paradahan II
4240437035,,4,Punta I
4240437036,,4,Punta II
4240437037,,4,Sahud Ulan
4240437038,,4,Sanja Mayor
4240437039,,4,Santol
4240437040,,4,Tanauan
4240437041,,4,Tres Cruses
4240438000,,3,Ternate
4240438001,,4,Bucana
4240438002,,4,Poblacion I A
4240438003,,4,Poblacion I
4240438004,,4,Poblacion II
4240438005,,4,Poblacion III
4240438006,,4,San Jose
4240438007,,4,San Juan I
4240438008,,4,San Juan II
4240438009,,4,Sapang I
4240438010,,4,Sapang II
4240439000,,3,Trece Martires City
4240439001,,4,Aguado
4240439002,,4,Cabezas
4240439003,,4,Cabuco
4240439004,,4,Conchu
4240439005,,4,De Ocampo
4240439006,,4,Gregorio
4240439007,,4,Inocencio
4240439008,,4,Lallana
4240439009,,4,Lapidario
4240439010,,4,Luciano
4240439011,,4,Osorio
4240439012,,4,Perez
4240439013,,4,San Agustin
4400000000,,2,Laguna
4400756000,,3,Alaminos
4400756001,,4,Barangay I
4400756002,,4,Barangay II
4400756003,,4,Barangay III
4400756004,,4,Barangay IV
4400756005,,4,Del Carmen
4400756006,,4,Palma
4400756007,,4,San Agustin
4400756008,,4,San Andres
4400756009,,4,San Benito
4400756010,,4,San Gregorio
4400756011,,4,San Ildefonso
4400756012,,4,San Juan
4400756013,,4,San Miguel
4400756014,,4,San Roque
4400756015,,4,Santa Rosa
4400757000,,3,Bay
4400757001,,4,Bitin
4400757002,,4,Calo
4400757003,,4,Dila
4400757004,,4,Maitim
4400757005,,4,Masaya
4400757006,,4,Paciano Rizal
4400757007,,4,Puypuy
4400757008,,4,San Agustin
4400757009,,4,San Antonio
4400757010,,4,San Isidro
4400757011,,4,San Nicolas
4400757012,,4,Santa Cruz
4400757013,,4,Santo Domingo
4400757014,,4,Tagumpay
4400757015,,4,Tranca
4400758000,,3,Bian
4400758001,,4,Biñan
4400758002,,4,Bungahan
4400758003,,4,Canlalay
4400758004,,4,Casile
4400758005,,4,De La Paz
4400758006,,4,Ganado
4400758007,,4,Langkiwa
4400758008,,4,Loma
4400758009,,4,Malaban
4400758010,,4,Malamig
4400758011,,4,Mampalasan
4400758012,,4,Platero
4400758013,,4,Poblacion
4400758014,,4,San Antonio
4400758015,,4,San Francisco
4400758016,,4,San Jose
4400758017,,4,San Vicente
4400758018,,4,Santo Domingo
4400758019,,4,Santo Niño
4400758020,,4,Santo Tomas
4400758021,,4,Soro-Soro
4400758022,,4,Timbao
4400758023,,4,Tubigan
4400758024,,4,Zapote
4400759000,,3,Cabuyao
4400759001,,4,Baclaran
4400759002,,4,Banaybanay
4400759003,,4,Banlic
4400759004,,4,Barangay Dos
4400759005,,4,Barangay Tres
4400759006,,4,Barangay Uno
4400759007,,4,Bigaa
4400759008,,4,Butong
4400759009,,4,Casile
4400759010,,4,Diezmo
4400759011,,4,Gulod
4400759012,,4,Mamatid
4400759013,,4,Marinig
4400759014,,4,Niugan
4400759015,,4,Pittland
4400759016,,4,Pulo
4400759017,,4,Sala
4400759018,,4,San Isidro
4400760000,,3,Calamba City
4400760001,,4,Bagong Kalsada
4400760002,,4,Banadero
4400760003,,4,Banlic
4400760004,,4,Barandal
4400760005,,4,Barangay 1
4400760006,,4,Barangay 2
4400760007,,4,Barangay 3
4400760008,,4,Barangay 4
4400760009,,4,Barangay 5
4400760010,,4,Barangay 6
4400760011,,4,Barangay 7
4400760012,,4,Batino
4400760013,,4,Bubuyan
4400760014,,4,Bucal
4400760015,,4,Bunggo
4400760016,,4,Burol
4400760017,,4,Camaligan
4400760018,,4,Canlubang
4400760019,,4,Halang
4400760020,,4,Hornalan
4400760021,,4,Kay-Anlog
4400760022,,4,La Mesa
4400760023,,4,Laguerta
4400760024,,4,Lawa
4400760025,,4,Lecheria
4400760026,,4,Lingga
4400760027,,4,Looc
4400760028,,4,Mabato
4400760029,,4,Majada Labas
4400760030,,4,Makiling
4400760031,,4,Mapagong
4400760032,,4,Masili
4400760033,,4,Maunong
4400760034,,4,Mayapa
4400760035,,4,Paciano Rizal
4400760036,,4,Palingon
4400760037,,4,Palo-Alto
4400760038,,4,Pansol
4400760039,,4,Parian
4400760040,,4,Prinza
4400760041,,4,Punta
4400760042,,4,Puting Lupa
4400760043,,4,Real
4400760044,,4,Saimsim
4400760045,,4,Sampiruhan
4400760046,,4,San Cristobal
4400760047,,4,San Jose
4400760048,,4,San Juan
4400760049,,4,Sirang Lupa
4400760050,,4,Sucol
4400760051,,4,Tulo
4400760052,,4,Turbina
4400760053,,4,Ulango
4400760054,,4,Uwisan
4400761000,,3,Calauan
4400761001,,4,Balayhangin
4400761002,,4,Bangyas
4400761003,,4,Dayap
4400761004,,4,Hanggan
4400761005,,4,Imok
4400761006,,4,Kanluran
4400761007,,4,Lamot 1
4400761008,,4,Lamot 2
4400761009,,4,Limao
4400761010,,4,Mabacan
4400761011,,4,Masiit
4400761012,,4,Paliparan
4400761013,,4,Perez
4400761014,,4,Prinza
4400761015,,4,San Isidro
4400761016,,4,Santo Tomas
4400761017,,4,Silangan
4400762000,,3,Cavinti
4400762001,,4,Anglas
4400762002,,4,Bangco
4400762003,,4,Bukal
4400762004,,4,Bulajo
4400762005,,4,Cansuso
4400762006,,4,Duhat
4400762007,,4,Inao-Awan
4400762008,,4,Kanluran Talaongan
4400762009,,4,Labayo
4400762010,,4,Layasin
4400762011,,4,Layug
4400762012,,4,Mahipon
4400762013,,4,Paowin
4400762014,,4,Poblacion
4400762015,,4,Silangan Talaongan
4400762016,,4,Sisilmin
4400762017,,4,Sumucab
4400762018,,4,Tibatib
4400762019,,4,Udia
4400763000,,3,Famy
4400763001,,4,Kapatalan
4400763002,,4,Kataypuanan
4400763003,,4,Liyang
4400763004,,4,Maate
4400763005,,4,Magdalo
4400763006,,4,Mayatba
4400763007,,4,Minayutan
4400763008,,4,Salangbato
4400763009,,4,Tunhac
4400763010,,4,Asana
4400763011,,4,Bacong-Sigsigan
4400763012,,4,Bagong Pag-Asa
4400763013,,4,Balitoc
4400763014,,4,Banaba
4400763015,,4,Batuhan
4400763016,,4,Bulihan
4400763017,,4,Caballero
4400763018,,4,Calumpang
4400763019,,4,Cuebang Bato
4400763020,,4,Damayan
4400764000,,3,Kalayaan
4400764001,,4,Longos
4400764002,,4,San Antonio
4400764003,,4,San Juan
4400765000,,3,Kalibato Lake
4400765001,,4,Kalibato Lake
4400766000,,3,Laguna lake
4400766001,,4,Laguna Lake
4400767000,,3,Liliw
4400767001,,4,Bagong Anyo
4400767002,,4,Bayate
4400767003,,4,Bongkol
4400767004,,4,Bubukal
4400767005,,4,Cabuyao
4400767006,,4,Calumpang
4400767007,,4,Culoy
4400767008,,4,Dagatan
4400767009,,4,Daniw
4400767010,,4,Dita
4400767011,,4,Ibabang Palina
4400767012,,4,Ibabang San Roque
4400767013,,4,Ibabang Sungi
4400767014,,4,Ibabang Taykin
4400767015,,4,Ilayang Palina
4400767016,,4,Ilayang San Roque
4400767017,,4,Ilayang Sungi
4400767018,,4,Ilayang Taykin
4400767019,,4,Kanlurang Bukal
4400767020,,4,Laguan
4400767021,,4,Luquin
4400767022,,4,Malabo-Kalantukan
4400767023,,4,Masikap
4400767024,,4,Maslun
4400767025,,4,Mojon
4400767026,,4,Novaliches
4400767027,,4,Oples
4400767028,,4,Pag-Asa
4400767029,,4,Palayan
4400767030,,4,Rizal
4400767031,,4,San Isidro
4400767032,,4,Silangang Bukal
4400767033,,4,Tuy-Baanan
4400768000,,3,Los Baos
4400768001,,4,Anos
4400768002,,4,Bagong Silang
4400768003,,4,Bambang
4400768004,,4,Batong Malake
4400768005,,4,Baybayin
4400768006,,4,Bayog
4400768007,,4,Lalakay
4400768008,,4,Maahas
4400768009,,4,Malinta
4400768010,,4,Mayondon
4400768011,,4,Putho Tuntungin
4400768012,,4,San Antonio
4400768013,,4,Tadlak
4400768014,,4,Timugan
4400769000,,3,Luisiana
4400769001,,4,Barangay Zone I
4400769002,,4,Barangay Zone II
4400769003,,4,Barangay Zone III
4400769004,,4,Barangay Zone IV
4400769005,,4,Barangay Zone V
4400769006,,4,Barangay Zone VI
4400769007,,4,Barangay Zone VII
4400769008,,4,Barangay Zone VIII
4400769009,,4,De La Paz
4400769010,,4,San Antonio
4400769011,,4,San Buenaventura
4400769012,,4,San Diego
4400769013,,4,San Isidro
4400769014,,4,San Jose
4400769015,,4,San Juan
4400769016,,4,San Luis
4400769017,,4,San Pablo
4400769018,,4,San Pedro
4400769019,,4,San Rafael
4400769020,,4,San Roque
4400769021,,4,San Salvador
4400769022,,4,Santo Domingo
4400769023,,4,Santo Tomas
4400770000,,3,Lumban
4400770001,,4,Bagong Silang
4400770002,,4,Balimbingan
4400770003,,4,Balubad
4400770004,,4,Caliraya
4400770005,,4,Concepcion
4400770006,,4,Lewin
4400770007,,4,Maracta
4400770008,,4,Maytalang I
4400770009,,4,Maytalang II
4400770010,,4,Primera Parang
4400770011,,4,Primera Pulo
4400770012,,4,Salac
4400770013,,4,Santo Niño
4400770014,,4,Segunda Parang
4400770015,,4,Segunda Pulo
4400770016,,4,Wawa
4400771000,,3,Mabitac
4400771001,,4,Matalatala
4400771002,,4,Nanguma
4400771003,,4,Numero
4400771004,,4,Paagahan
4400771005,,4,Pag-Asa
4400771006,,4,San Antonio
4400771007,,4,San Miguel
4400771008,,4,Sinagtala
4400771009,,4,Amuyong
4400771010,,4,Bayanihan
4400771011,,4,Lambac
4400771012,,4,Libis Ng Nayon
4400771013,,4,Lucong
4400771014,,4,Maligaya
4400771015,,4,Masikap
4400772000,,3,Magdalena
4400772001,,4,Alipit
4400772002,,4,Baanan
4400772003,,4,Balanac
4400772004,,4,Bucal
4400772005,,4,Buenavista
4400772006,,4,Bungkol
4400772007,,4,Buo
4400772008,,4,Burlungan
4400772009,,4,Cigaras
4400772010,,4,Halayhayin
4400772011,,4,Ibabang Atingay
4400772012,,4,Ibabang Butnong
4400772013,,4,Ilayang Atingay
4400772014,,4,Ilayang Butnong
4400772015,,4,Ilog
4400772016,,4,Malaking Ambling
4400772017,,4,Malinao
4400772018,,4,Maravilla
4400772019,,4,Munting Ambling
4400772020,,4,Poblacion
4400772021,,4,Sabang
4400772022,,4,Salasad
4400772023,,4,Tanawan
4400772024,,4,Tipunan
4400773000,,3,Majayjay
4400773001,,4,Santa Catalina
4400773002,,4,Suba
4400773003,,4,Talortor
4400773004,,4,Tanawan
4400773005,,4,Taytay
4400773006,,4,Villa Nogales
4400773007,,4,Amonoy
4400773008,,4,Bakia
4400773009,,4,Balanac
4400773010,,4,Balayong
4400773011,,4,Banilad
4400773012,,4,Banti
4400773013,,4,Bitaoy
4400773014,,4,Botocan
4400773015,,4,Bukal
4400773016,,4,Burgos
4400773017,,4,Burol
4400773018,,4,Coralao
4400773019,,4,Gagalot
4400773020,,4,Ibabang Banga
4400773021,,4,Ibabang Bayucain
4400773022,,4,Ilayang Banga
4400773023,,4,Ilayang Bayucain
4400773024,,4,Isabang
4400773025,,4,Malinao
4400773026,,4,May-It
4400773027,,4,Munting Kawayan
4400773028,,4,Olla
4400773029,,4,Oobi
4400773030,,4,Origuel
4400773031,,4,Panalaban
4400773032,,4,Pangil
4400773033,,4,Panglan
4400773034,,4,Piit
4400773035,,4,Pook
4400773036,,4,Rizal
4400773037,,4,San Francisco
4400773038,,4,San Isidro
4400773039,,4,San Miguel
4400773040,,4,San Roque
4400774000,,3,Nagcarlan
4400774001,,4,Abo
4400774002,,4,Alibungbungan
4400774003,,4,Alumbrado
4400774004,,4,Balayong
4400774005,,4,Balimbing
4400774006,,4,Balinacon
4400774007,,4,Bambang
4400774008,,4,Banago
4400774009,,4,Banca-Banca
4400774010,,4,Bangcuro
4400774011,,4,Banilad
4400774012,,4,Bayaquitos
4400774013,,4,Buboy
4400774014,,4,Buenavista
4400774015,,4,Buhanginan
4400774016,,4,Bukal
4400774017,,4,Bunga
4400774018,,4,Cabuyew
4400774019,,4,Calumpang
4400774020,,4,Kanluran Kabubuhayan
4400774021,,4,Kanluran Lazaan
4400774022,,4,Labangan
4400774023,,4,Lagulo
4400774024,,4,Lawaguin
4400774025,,4,Maiit
4400774026,,4,Malaya
4400774027,,4,Malinao
4400774028,,4,Manaol
4400774029,,4,Maravilla
4400774030,,4,Nagcalbang
4400774031,,4,Oples
4400774032,,4,Palayan
4400774033,,4,Palina
4400774034,,4,Poblacion I
4400774035,,4,Poblacion II
4400774036,,4,Poblacion III
4400774037,,4,Sabang
4400774038,,4,San Francisco
4400774039,,4,Santa Lucia
4400774040,,4,Sibulan
4400774041,,4,Silangan Ilaya
4400774042,,4,Silangan Kabubuhayan
4400774043,,4,Silangan Lazaan
4400774044,,4,Silangan Napapatid
4400774045,,4,Sinipian
4400774046,,4,Sulsuguin
4400774047,,4,Talahib
4400774048,,4,Talangan
4400774049,,4,Taytay
4400774050,,4,Tipacan
4400774051,,4,Wakat
4400774052,,4,Yukos
4400775000,,3,Paete
4400775001,,4,Bagumbayan
4400775002,,4,Bangkusay
4400775003,,4,Ermita
4400775004,,4,Ibaba Del Norte
4400775005,,4,Ibaba Del Sur
4400775006,,4,Ilaya del Norte
4400775007,,4,Ilaya Del Sur
4400775008,,4,Maytoong
4400775009,,4,Quinale
4400776000,,3,Pagsanjan
4400776001,,4,Anibong
4400776002,,4,Barangay I
4400776003,,4,Barangay II
4400776004,,4,Biñan
4400776005,,4,Buboy
4400776006,,4,Cabanbanan
4400776007,,4,Calusiche
4400776008,,4,Dingin
4400776009,,4,Lambac
4400776010,,4,Layugan
4400776011,,4,Magdapio
4400776012,,4,Maulawin
4400776013,,4,Pinagsanjan
4400776014,,4,Sabang
4400776015,,4,Sampaloc
4400776016,,4,San Isidro
4400777000,,3,Pakil
4400777001,,4,Banilan
4400777002,,4,Baño
4400777003,,4,Burgos
4400777004,,4,Casa Real
4400777005,,4,Casinsin
4400777006,,4,Dorado
4400777007,,4,Gonzales
4400777008,,4,Kabulusan
4400777009,,4,Matikiw
4400777010,,4,Rizal
4400777011,,4,Saray
4400777012,,4,Taft
4400777013,,4,Tavera
4400778000,,3,Palakpakin Lake
4400778001,,4,Palakpakin Lake
4400779000,,3,Pangil
4400779001,,4,Balian
4400779002,,4,Dambo
4400779003,,4,Galalan
4400779004,,4,Isla
4400779005,,4,Mabato-Azufre
4400779006,,4,Natividad
4400779007,,4,San Jose
4400779008,,4,Sulib
4400780000,,3,Pila
4400780001,,4,Aplaya
4400780002,,4,Bagong Pook
4400780003,,4,Bukal
4400780004,,4,Bulilan Norte
4400780005,,4,Bulilan Sur
4400780006,,4,Concepcion
4400780007,,4,Labuin
4400780008,,4,Linga
4400780009,,4,Masico
4400780010,,4,Mojon
4400780011,,4,Pansol
4400780012,,4,Pinagbayanan
4400780013,,4,San Antonio
4400780014,,4,San Miguel
4400780015,,4,Santa Clara Norte
4400780016,,4,Santa Clara Sur
4400780017,,4,Tubuan
4400781000,,3,Rizal
4400781001,,4,Antipolo
4400781002,,4,East Poblacion
4400781003,,4,Entablado
4400781004,,4,Laguan
4400781005,,4,Paule 1
4400781006,,4,Pauli 2
4400781007,,4,Pook
4400781008,,4,Tala
4400781009,,4,Talaga
4400781010,,4,Tuy
4400781011,,4,West Poblacion
4400782000,,3,Sampaloc Lake
4400782001,,4,Sampaloc Lake
4400783000,,3,San Pablo City
4400783001,,4,Atisan
4400783002,,4,Bagong Bayan II-A
4400783003,,4,Bagong Pook VI-C
4400783004,,4,Barangay I-A
4400783005,,4,Barangay I-B
4400783006,,4,Barangay II-A
4400783007,,4,Barangay II-B
4400783008,,4,Barangay II-C
4400783009,,4,Barangay II-D
4400783010,,4,Barangay II-E
4400783011,,4,Barangay II-F
4400783012,,4,Barangay III-A
4400783013,,4,Barangay III-B
4400783014,,4,Barangay III-C
4400783015,,4,Barangay III-D
4400783016,,4,Barangay III-E
4400783017,,4,Barangay III-F
4400783018,,4,Barangay IV-A
4400783019,,4,Barangay IV-B
4400783020,,4,Barangay IV-C
4400783021,,4,Barangay V-A
4400783022,,4,Barangay V-B
4400783023,,4,Barangay V-C
4400783024,,4,Barangay V-D
4400783025,,4,Barangay VI-A
4400783026,,4,Barangay VI-B
4400783027,,4,Barangay VI-D
4400783028,,4,Barangay VI-E
4400783029,,4,Barangay VII-A
4400783030,,4,Barangay VII-B
4400783031,,4,Barangay VII-C
4400783032,,4,Barangay VII-D
4400783033,,4,Barangay VII-E
4400783034,,4,Bautista
4400783035,,4,Concepcion
4400783036,,4,Del Remedio
4400783037,,4,Dolores
4400783038,,4,San Antonio 1
4400783039,,4,San Antonio 2
4400783040,,4,San Bartolome
4400783041,,4,San Buenaventura
4400783042,,4,San Crispin
4400783043,,4,San Cristobal
4400783044,,4,San Diego
4400783045,,4,San Francisco
4400783046,,4,San Gabriel
4400783047,,4,San Gregorio
4400783048,,4,San Ignacio
4400783049,,4,San Isidro
4400783050,,4,San Joaquin
4400783051,,4,San Jose
4400783052,,4,San Juan
4400783053,,4,San Lorenzo
4400783054,,4,San Lucas 1
4400783055,,4,San Lucas 2
4400783056,,4,San Marcos
4400783057,,4,San Mateo
4400783058,,4,San Miguel
4400783059,,4,San Nicolas
4400783060,,4,San Pedro
4400783061,,4,San Rafael
4400783062,,4,San Roque
4400783063,,4,San Vicente
4400783064,,4,Santa Ana
4400783065,,4,Santa Catalina
4400783066,,4,Santa Cruz
4400783067,,4,Santa Elena
4400783068,,4,Santa Felomina
4400783069,,4,Santa Isabel
4400783070,,4,Santa Maria Magdalena
4400783071,,4,Santa Maria
4400783072,,4,Santa Monica
4400783073,,4,Santa Veronica
4400783074,,4,Santiago I
4400783075,,4,Santiago II
4400783076,,4,Santisimo Rosario
4400783077,,4,Santo Angel
4400783078,,4,Santo Cristo
4400783079,,4,Santo Niño
4400783080,,4,Soledad
4400784000,,3,San Pedro
4400784001,,4,Bagong Silang
4400784002,,4,Calendola
4400784003,,4,Cuyab
4400784004,,4,Estrella
4400784005,,4,G.S.I.S.
4400784006,,4,Landayan
4400784007,,4,Langgam
4400784008,,4,Laram
4400784009,,4,Magsaysay
4400784010,,4,Narra
4400784011,,4,Nueva
4400784012,,4,Poblacion
4400784013,,4,Riverside
4400784014,,4,Sampaguita Village
4400784015,,4,San Antonio
4400784016,,4,San Roque
4400784017,,4,San Vicente
4400784018,,4,Santo Niño
4400784019,,4,United Bayanihan
4400784020,,4,United Better Living
4400785000,,3,Santa Cruz
4400785001,,4,Alipit
4400785002,,4,Bagumbayan
4400785003,,4,Barangay I
4400785004,,4,Barangay II
4400785005,,4,Barangay III
4400785006,,4,Barangay IV
4400785007,,4,Barangay V
4400785008,,4,Bubukal
4400785009,,4,Calios
4400785010,,4,Duhat
4400785011,,4,Gatid
4400785012,,4,Jasaan
4400785013,,4,Labuin
4400785014,,4,Malinao
4400785015,,4,Oogong
4400785016,,4,Pagsawitan
4400785017,,4,Palasan
4400785018,,4,Patimbao
4400785019,,4,San Jose
4400785020,,4,San Juan
4400785021,,4,San Pablo Norte
4400785022,,4,San Pablo Sur
4400785023,,4,Santisima Cruz
4400785024,,4,Santo Angel Central
4400785025,,4,Santo Angel Norte
4400785026,,4,Santo Angel Sur
4400786000,,3,Santa Maria
4400786001,,4,Adia
4400786002,,4,Bagong Pook
4400786003,,4,Bagumbayan
4400786004,,4,Barangay I
4400786005,,4,Barangay II
4400786006,,4,Barangay III
4400786007,,4,Barangay IV
4400786008,,4,Bubukal
4400786009,,4,Cabooan
4400786010,,4,Calangay
4400786011,,4,Cambuja
4400786012,,4,Coralan
4400786013,,4,Cueva
4400786014,,4,Inayapan
4400786015,,4,"Jose Laurel, Sr."
4400786016,,4,Jose Rizal
4400786017,,4,Kayhakat
4400786018,,4,Macasipac
4400786019,,4,Masinao
4400786020,,4,Mataling-Ting
4400786021,,4,Pao-O
4400786022,,4,Parang Ng Buho
4400786023,,4,Santiago
4400786024,,4,Talangka
4400786025,,4,Tungkod
4400787000,,3,Santa Rosa City
4400787001,,4,Aplaya
4400787002,,4,Balibago
4400787003,,4,Caingin
4400787004,,4,Dila
4400787005,,4,Dita
4400787006,,4,Don Jose
4400787007,,4,Ibaba
4400787008,,4,Kanluran
4400787009,,4,Labas
4400787010,,4,Macabling
4400787011,,4,Malitlit
4400787012,,4,Malusak
4400787013,,4,Market Area
4400787014,,4,Pook
4400787015,,4,Pulong Santa Cruz
4400787016,,4,Santo Domingo
4400787017,,4,Sinalhan
4400787018,,4,Tagapo
4400788000,,3,Siniloan
4400788001,,4,Acevida
4400788002,,4,Bagong Pag-Asa
4400788003,,4,Bagumbarangay
4400788004,,4,Buhay
4400788005,,4,G. Redor
4400788006,,4,Gen. Luna
4400788007,,4,Halayhayin
4400788008,,4,J. Rizal
4400788009,,4,Kapatalan
4400788010,,4,Laguio
4400788011,,4,Liyang
4400788012,,4,Llavac
4400788013,,4,Macatad
4400788014,,4,Magsaysay
4400788015,,4,Mayatba
4400788016,,4,Mendiola
4400788017,,4,P. Burgos
4400788018,,4,Pandeno
4400788019,,4,Salubungan
4400788020,,4,Wawa
4400789000,,3,Victoria
4400789001,,4,Banca-Banca
4400789002,,4,Daniw
4400789003,,4,Masapang
4400789004,,4,Nanhaya
4400789005,,4,Pagalangan
4400789006,,4,San Benito
4400789007,,4,San Felix
4400789008,,4,San Francisco
4400789009,,4,San Roque
4400790000,,3,Waterbody
4400790001,,4,Waterbody
4620000000,,2,Quezon
4621286000,,3,Agdangan
4621286001,,4,Binagbag
4621286002,,4,Dayap
4621286003,,4,Ibabang Kinagunan
4621286004,,4,Ilayang Kinagunan
4621286005,,4,Kanlurang Calutan
4621286006,,4,Kanlurang Maligaya
4621286007,,4,Poblacion I
4621286008,,4,Poblacion II
4621286009,,4,Salvacion
4621286010,,4,Silangang Calutan
4621286011,,4,Silangang Maligaya
4621286012,,4,Sildora
4621287000,,3,Alabat
4621287001,,4,Angeles
4621287002,,4,Bacong
4621287003,,4,Balungay
4621287004,,4,Barangay 1
4621287005,,4,Barangay 2
4621287006,,4,Barangay 3
4621287007,,4,Barangay 4
4621287008,,4,Barangay 5
4621287009,,4,Buenavista
4621287010,,4,Caglate
4621287011,,4,Camagong
4621287012,,4,Gordon
4621287013,,4,Pambilan Norte
4621287014,,4,Pambilan Sur
4621287015,,4,Villa Esperanza
4621287016,,4,Villa Jesus Este
4621287017,,4,Villa Jesus Weste
4621287018,,4,Villa Norte
4621287019,,4,Villa Victoria
4621288000,,3,Atimonan
4621288001,,4,Villa Ilaya
4621288002,,4,Angeles
4621288003,,4,Balubad
4621288004,,4,Balugohin
4621288005,,4,Barangay Zone 1
4621288006,,4,Barangay Zone 2
4621288007,,4,Barangay Zone 3
4621288008,,4,Barangay Zone 4
4621288009,,4,Buhangin
4621288010,,4,Caridad Ibaba
4621288011,,4,Caridad Ilaya
4621288012,,4,Habingan
4621288013,,4,Inaclagan
4621288014,,4,Inalig
4621288015,,4,Kilait
4621288016,,4,Kulawit
4621288017,,4,Lakip
4621288018,,4,Lubi
4621288019,,4,Lumutan
4621288020,,4,Magsaysay
4621288021,,4,Malinao Ibaba
4621288022,,4,Malinao Ilaya
4621288023,,4,Malusak
4621288024,,4,Manggalayan Bundok
4621288025,,4,Manggalayan Labak
4621288026,,4,Matanag
4621288027,,4,Montes Balaon
4621288028,,4,Montes Kallagan
4621288029,,4,Ponon
4621288030,,4,Rizal
4621288031,,4,San Andres Bundok
4621288032,,4,San Andres Labak
4621288033,,4,San Isidro
4621288034,,4,San Jose Balatok
4621288035,,4,San Rafael
4621288036,,4,Santa Catalina
4621288037,,4,Sapaan
4621288038,,4,Sokol
4621288039,,4,Tagbakin
4621288040,,4,Talaba
4621288041,,4,Tinandog
4621288042,,4,Villa Ibaba
4621289000,,3,Buenavista
4621289001,,4,Bagong Silang
4621289002,,4,Batabat Norte
4621289003,,4,Batabat Sur
4621289004,,4,Buenavista
4621289005,,4,Bukal
4621289006,,4,Bulo
4621289007,,4,Cabong
4621289008,,4,Cadlit
4621289009,,4,Catulin
4621289010,,4,Cawa
4621289011,,4,De La Paz
4621289012,,4,Del Rosario
4621289013,,4,Hagonghong
4621289014,,4,Ibabang Wasay
4621289015,,4,Ilayang Wasay
4621289016,,4,Lilukin
4621289017,,4,Mabini
4621289018,,4,Mabutag
4621289019,,4,Magallanes
4621289020,,4,Maligaya
4621289021,,4,Manlana
4621289022,,4,Masaya
4621289023,,4,Poblacion
4621289024,,4,Rizal
4621289025,,4,Sabang Pinamasagan
4621289026,,4,Sabang Piris
4621289027,,4,San Diego
4621289028,,4,San Isidro Ibaba
4621289029,,4,San Isidro Ilaya
4621289030,,4,San Pablo
4621289031,,4,San Pedro
4621289032,,4,San Vicente
4621289033,,4,Siain
4621289034,,4,Villa Aurora
4621289035,,4,Villa Batabat
4621289036,,4,Villa Magsaysay
4621289037,,4,Villa Veronica
4621290000,,3,Burdeos
4621290001,,4,Aluyon
4621290002,,4,Amot
4621290003,,4,Anibawan
4621290004,,4,Bonifacio
4621290005,,4,Cabugao
4621290006,,4,Cabungalunan
4621290007,,4,Calutcot
4621290008,,4,Caniwan
4621290009,,4,Carlagan
4621290010,,4,Mabini
4621290011,,4,Palasan
4621290012,,4,Poblacion
4621290013,,4,Rizal
4621290014,,4,San Rafael
4621291000,,3,Calauag
4621291001,,4,Agoho
4621291002,,4,Anahawan
4621291003,,4,Anas
4621291004,,4,Apad Lutao
4621291005,,4,Apad Quezon
4621291006,,4,Apad Taisan
4621291007,,4,Atulayan
4621291008,,4,Baclaran
